,Review ratings,Review title,Review
1514,1,No item,There is no product in the box I have already shared the image before
1515,5,This product was amazing. This is sach a best product,"Sound, noise and bass quality is superb and specialy sound is amazing"
1516,2,Don't buy waste product,Sound quality waste more noise
1517,2,Poor quality,Not charging saport only three months
1518,1,Bought it on 8th June and it has already started giving sound problem,It's giving me problem.and my return window is closed.pl help
1519,1,Worst quality of calling worst product,"Very poor call quality very poor , i don't even what to gave one star"
1520,1,Calling voice not clear it issued,I dislike this product it problem is product it not clear voice calls
1521,1,Voice crack while playing song in just one month,Please don't buy this product it has crack in voice after a month use
1522,5,OnePlus bullet wireless z bass,👍
1523,5,Easy to use,Good sound quality
1524,1,After one month and 10 days it is not working now,I was talking suddenly the same stopped working. There is no light appearing
1525,1,Not working properly breaking of sound,The voice is breaking from the day one. Disappointed
1526,4,Awesome,Definitely u can buy this product without any doubt.
1527,5,Good quality,Sound and bass is awesome got on time thank u amazon
1528,1,Not compatible with any device,Low power back up and not compatible with any device
1529,4,Nice 👍👍👍,Sound good bass quality little low  but overall good
1530,5,Please Look on Bass Quality..is little Low,Please Consider review and Increase Bass .But overall too good
1531,1,Selling defected products.,"Dont buy this from amazon , three times defected product delivered ."
1532,3,Noise cancellation is not good,Product is best clear and best sound but noise cancellation not good
1533,1,Automaticaly disconnect,Auto matically Disconnet after that very slow process to connecting.
1534,1,Bad,Product is defective the power button is not working in just 10 days
1535,3,Average,There is a crackling sound in occassionally which was really uncomfortable
1536,5,Product,All good
1537,4,Best neckband,Best neckband only dual pairing and vibration is not in this
1538,5,Sound quality and bluetooth headset,One of the best and quality product till now
1539,1,Very bed quality,Bluetooth automatically disconnected
1540,1,This is fake product. Don't buy this,This is not a original one plus Bluetooth. Don't buy from don't buy
1541,1,My bluetooth stopping automatically,My bluetooth stopping automatically?? I have problem with bluetooth
1542,1,this product not working now and it is warrant  period so pls replace it.,very poor quality product I just used 3months but now lt is working
1543,1,not for calling,connectivity fails..for calling purpose dont buy this product
1544,2,Left earpiece is not working,after using three months later my left side earpiece is not working
1545,5,Best Deal,Best Bluetooth Headphones. Ordered the same for two others as well.
1546,5,Mera Aurat ko release kiya jaaye,Humne order yahan se bhej diya hai mera order ko release kiya jaaye
1547,5,I like it,Don't see reviews go and buy it if you don't like it then return it
1548,2,Waste of money,Not good for calling list of money new oneplusheadphone
1549,1,My hands free is damage and color difact but not return and not ans,My hands free is damage and color difact but not return and not ans
1550,5,Excellent,One of best product in this segment
1551,5,Awesome!!,No second thought!! Just go for it..
1552,1,Bass,Bass is ok remaining not up to mark
1553,5,Best wireless earphone under 3k,Excellent earphones for listening music as well as for online classes.
1554,5,Worth for money,Good purchase
1555,5,Bass lovers,Bass is super
1556,5,Great quality,Great quality
1557,5,Sound quality & easy to use.,It is very good. I'm so happy during use it.There sound quality is very smooth.
1558,4,After use some time its sound in calling has some noice i change phone also.,Its calling sound is not ok
1559,4,Nice product,"Upto the mark, good product"
1560,5,Perfect to buy,It’s quality is quite good.
1561,1,Got 2nd grade product worst quality and defective product or used product,Please take back this product and refund my money.
1562,5,Superb but don't stays long,Everything is good but charging don't satisfy you.
1563,1,Overall Connectivity zero,"Connectivity zero, looks like 20-30rs product when in use."
1564,5,Battery backup,It's a good product. The best thing is its battery backup.
1565,2,Sound quality bad,Sound quality bad noise cancellation bassQuality bad
1566,5,Just go for it!,it's perfect for the price and also quality is really good
1567,2,Not good,Not good heaphones crackling sound comes in the headphones
1568,2,Microphone stopped working,Microphone stopped working after 3 months.
1569,2,After 2 month use connectivity and calling issue faced.,Please replace my product I faced problems
1570,1,Take so much time to off nd on neither noise quality good…useless markeing done by amazon,I m returning it.. nothing is good
1571,5,Best quality product ❣️,❣️
1572,1,Delivered a used filthy boat headphone not expected this from Amazon at all,Used item delivered
1573,2,Worst audio quality...previous bullets are best but now its very horable sound,Worst audio quality
1574,5,Perfect quality,Good product
1575,1,Don't buy,Poor quality
1576,5,Quality is very good,Good quality
1577,5,Good product,Best product
1578,5,Best To Buy,Good Quality
1579,1,Not working not charging,Not working one plus earphonesWaste one plus company
1580,1,The right earphone stopped working after 12 days. Trying the return,The right earphone stopped working after 12 days
1581,5,Best price best experience,Good product
1582,1,Worst BT product i ever used.may be product is duplicate or OnePlus is just a over hiped..useless,"Don't even think to buy this..if u do then, u will regret for sure"
1583,5,Full Paisa vasul,Thik thak h not a money waste... full paisa vasul
1584,5,Good product,Amazing sound quality.Amazing connectivity.
1585,3,Not that good as it says,Bass is not the powerful battery and all things are great
1586,5,Worth every penny,"Good built quality,  amazing bass.Overall worth 2k."
1587,5,No.1 product. nothing challenge another brand its to good,No.1 product. nothing challenge another brand its to good
1588,3,To costly for this quality,it costly compare to other similar and competitor brands.
1589,5,Super product. Worth for money.,"Good quality,worth for money, i love it. Thanks one plus."
1590,5,OP bhai,simply fire
1591,2,Not as so good,Not so good
1592,5,Clear and bass sound,Clear voice
1593,1,it's bad delivery,The thing was open and it's not working properly
1594,4,Super Wireless Bluetooth Bass is super,Sometimes it will not voice is clear one problem
1595,5,The product is very good quality,Awesome product and quality is so good I love it
1596,4,Bass quality is not upto the mark,Best neckband ever.  just increase the bass only
1597,4,Moderate,10% dislike for talking.....but listening song 100% like
1598,3,Not for calling,"Not for calling, mic and noise cancellation are very bad"
1599,3,Sound is ok but sometimes back ground gets trouble and also lead is very small,Sound background sometimes troubling also lead vey small
1600,4,Sound quality best,"Sound quality nice, build quality good, delivery fast..."
1601,4,Excellent,Excellent Output Audio and Clear.Thanks To Amazon.
1602,5,Base is more important and main thing charging back super 10mins charge 10 hours stand by.,I like it this product. Superb quality good sound system
1603,1,Facing connectivity and noice issues while pairing it with MI note 7 Pro,Very bad product. Facing disturbances while making calls
1604,5,Very gd sound quality.,Sound quality is very gd.
1605,5,Very useful,Good
1606,4,good,good
1607,5,Supper,Nice
1608,3,Good,Good
1609,5,Nice,Nice
1610,5,Good,Fast connectivity. Good quality
1611,5,Nice earphone and sound quality is good,Nice earphone and it's bass is too good I have been purchased 2
1612,1,Good,Good
1613,4,Good,Very good
1614,1,No quality product and waste product,Mic problem sound problem not best
1615,5,Good bluetooth,Very nice sounds
1616,5,Awesome,I like one plus
1617,1,Worst,Useless for gaming .lags for about 1sec..2000 rs waste
1618,5,Good performance and backup is too good,Maik is poor but bass excellent work in use bothe eair
1619,1,POOR QUALITY BASS,GOT A HEADACHE WITH 2MIN OF LISTENING.DONT BUY
1620,4,In a month it was damaged..is there any replacement possible? I need new one..,It's not working ..I need new one.kindly made replacement pls
1621,5,Very good quality .,Bahut hi accha hai ye headphoneEs company ne nahi hi accha  kam kar rahi hai
1622,4,Overall good quality but I'm not satisfied with noise cancelation features,Overall good quality but I'm not satisfied with noise
1623,5,Worth buying.. good sound quality . Pretty good quality of the overall product!,Liked it
1624,5,Sound Quality Is Good Compare To Other Earheadphones,Plz More Improve Bass quality And Anc
1625,5,Awesome,"Best sound quality, good battery life"
1626,5,Money worth it bestttttt bluetooth ever,Best best best bluetooth I love itttWorth it ❣️
1627,1,",",Don't buy sound not clear and battery is not pick up.
1628,5,Product is very good In sound bass noise cancellation,Product is very good In sound bass noise cancellation
1629,1,Worst delivery experience and worthless product,Product dameged and worst delivery experience
1630,5,Amazing product,Best service and best product
1631,5,Superb,Superb product
1632,1,Very bad,Bad experience
1633,5,Superb,Nice 😊
1634,5,Good,Awesome
1635,1,voice break inside,nothing
1636,3,"Good, but all other brands available at low price with same quality",Ok okay
1637,3,Wired kamjor hai bhai..,Sound quality is good but blutooth material quality is not good..I baugt this product..
1638,5,Worth Every Penny,Sound quality good. Battery department is excellent.
1639,5,Perfect for voice calling,Battery backup is awesome & sound quality is perfect
1640,1,It's sound,"Quality is not as good as  it's mentioned ,so disappointed"
1641,5,Nice product,Nice product
1642,3,No base at all,No baseSound quality is good
1643,5,Great quality and complete product,Great quality and complete product
1644,5,Bass is so good,The superior product in this range
1645,2,Product not good,This product not worth for Rs.1999
1646,5,Gread Bluetooth,Nyc product and good sound quality
1647,5,Good product,This products all features is good and its worth for money
1648,3,Not bad but battery backup is good. Not get door step delivery is very bad behaviour,"It's good product, but not get door step delivery."
1649,3,Useless product,Don't buy this item
1650,5,Dammage one side in few days 15 days,Very bad experience
1651,1,Bad product,"Very very bad quality , Bluetooth connection mejor problem"
1652,1,Call quality worst. Unbearable noise during calls,Returned it twice. I'm wondering how this is a best seller
1653,4,Good,Sound is good but I notice some breaks while playing music
1654,1,Damage product received,It's damaged product I received.I did not expect it.
1655,5,Good product quality,Nice productSoundBattryEvery things good
1656,1,No must,My products not change in same time its policy is very bed
1657,4,Nice product.,"It's good , battery backup is nice and good built quality."
1658,1,Product is missing,Earphone is missing I received only box and charging cable
1659,5,Superb !!!,Beast 😍 Very good product
1660,3,Overall Quality not good bass average,Only within one month the lefr side of my earbuds is not working
1661,1,Item was rabbis,Speacker not working properly get return and refund my amount
1662,5,Awesome product quality,Best quality product😊😊😊
1663,5,Not waste of money. Its good..😊,Good Covering.  I got this with in 3days..Sound bass and Product was Good.. 👍👍
1664,1,Not prafect,Not quality
1665,5,Good quality,Good
1666,3,Not comfirtable...Kaan mai chubhta hai,Good
1667,3,Nice,Nice
1668,5,Good,good
1669,3,Voice breaks,"Voice breaks sometimes, apart from that it's good"
1670,1,"Quality degraded , don't buy","Quality degraded , don't buy , one switch removed"
1671,3,Charging backup problem,My Bluetooth charging backup was very poor.......
1672,5,Good product,Liked the product. Sound quality is good.
1673,1,Sound is very low,Sound quality is very poor very low sound
1674,5,Okay,Better part is that sound quality is good
1675,5,Good product,Sometime is capturing unnecessarily noise
1676,5,Out of imagination,Sound quality is very good.
1677,2,Waste of money,"Sound quality is very poor, and bass quality is very low."
1678,2,চলে যায় 🙂চলে যায় কিন্তু দাম অনুযায়ী সাউন্ড কোয়ালিটি খুব ভালো না 🙂,চলে যায় কিন্তু দাম অনুযায়ী সাউন্ড কোয়ালিটি খুব ভালো না 🙂
1679,1,Very very poor quality product,Poor sound qualityOne Era not working within 15days
1680,5,Excellent Product,Amezing product in this price.Sound quality is excellent.
1681,5,Super sound quality,Nice sound quality
1682,5,Too good...,Too good...
1683,1,Waste product,With in 6 days mic is not working
1684,4,Nice products,Best produst sound quality superb
1685,2,Sound Quality not Very good,Sound quality breaking some times
1686,5,Design & Sound quality,I like this product and bass is so powerful.Comfortable good quality
1687,5,Simply Awesome. Very Nice Clarity Sound 5 🌟,Listen music while doing work out
1688,3,While driving  sound is not clear,While driving speaking with headphones sound is not clear
1689,5,Fabulous,Good perfect sound good looking goodVery strechible
1690,5,Good built quality,Sound quality is good but noise cancellation is ok ok ...
1691,5,Sound and battery,This product is awesome. Its battery life is very strong.
1692,5,Amazing product,Sound quality is fabulous
1693,4,Good,All is good but some time after ear getting pain
1694,5,I think it is best .honest review believe me.,Best.simpl
1695,5,Excellent product,. I use it for 1 year but no any problem. Battery life is outstanding
1696,5,Excellent product,Yes
1697,5,Impressive body,Very nice product thanks for Amazon and one plus
1698,5,Bullet wireless z bass edition I love this product,Great sound quality and fast charging plus point
1699,4,Call audio is too bad sound.,After one week call connection audio is too bad.
1700,5,Good and great...buy this product,Wow nice product good soundsThnx one Plus.
1701,4,Value for money,Value for money but  have battery issue.
1702,5,Value for money,Excellent product ... Go and purchase it
1703,1,Mic not work properly,Poor quality and audio not work properly
1704,4,"Poor noice cancellation , overall product is Good",Noice cancellation is not up to the mark
1705,5,Very Good,Best sound
1706,5,Nice one to go for.,Met my expectations. Battery 🔋 duration is also good.
1707,4,Connectivity,"Magnetic pair is very good,but noise cancellation normal"
1708,5,7 stars,This earphone's sound quality is just like 7 STARS 👌✨✨⭐
1709,1,Received used piece and it has scratches and dust in buds,I have received used piece.I am disappointed with this product
1710,5,Super,Excellent
1711,5,Excellent,Excellent
1712,4,Ok,Ok
1713,5,Best one product.,Good decision to by this product.Love it.
1714,1,.,Product miss match and damaged  and not working
1715,3,Its good,It dose not ends the phone when they are joined
1716,2,Product not working,"This has stopped working, what is the warranty?"
1717,3,Bluetooth is disconnected when any is picked up Thank you !,Editing and connecting feature of the Bluetooth
1718,1,Very bad I will post to social media for refund my money back till now,Very bad I will post to social media for refund
1719,5,With good price come good product 🤠,Sound quality is good. Noise cancellation is 🤘
1720,5,Best,I think oneplus can change there design
1721,4,Nice,Good sound quality and completely very nice head phones
1722,4,its amezing,"i feel pain , after used,1-2 hours , voice quality nice"
1723,1,Sale after service is very poor,1.5 month after  no any response given by one plus care
1724,1,Mic not working properly,"Product quantity is very bad , mic not working properly"
1725,5,Sound quality is awesome,Awesome wireless earphone with no latency and high bass
1726,5,Superb clear sound quality...,Awesome product.
1727,4,Sound low quality,Ok sound quality
1728,4,Good product,Achha hai
1729,5,Good,👍
1730,1,Oneplus wireless headset gud but voice disconnect automatically,Ok
1731,5,Super se upper quality 😍😍😍😍,Super se upper quality 😍😍😍😍
1732,5,Awesome product,Best  product and awesome sound
1733,4,Gud one...,Value for money...fast charging
1734,3,Ok,OK product. Sometimes gets disconnected rest OK
1735,1,Sound is good but microphone is not working,Sound and bass quality is👌But mic is not working
1736,5,Awesome,Awesome product by oneplus.. all qualities are Fabulous
1737,4,I want same in place of this BT wireless,It is very good product but some problem  in this peace
1738,1,Crackling sound,Got it replaced twice because of crackling sound.
1739,1,I ordered Bluetooth but it's not working,I don't like the product because it's not showing sound
1740,5,Good one,Sound quality is ok.  It could be much better.
1741,5,Best product as u know this is one plus so no doubt it's better,Nice product as u know this is one  plus brand
1742,5,best in class,best very good backup and connectivity
1743,4,"Magnetism power is not good,rest is ok","Magnetism power is not good,rest is ok"
1744,1,stopped working,cracking sound and now stopped working
1745,1,Lead quality is poor,Like as Damaged quality product but working quandition
1746,5,awesome product,10 minute full charge...working more than 10 hrs
1747,5,Good,Speaker is not properly working I want exchage product
1748,1,Sound quality was not good,Sound quality not working properly so very bad product
1749,1,I have received damage product,I have received damage product. Please take your iteam
1750,1,What a bad quality fake item has been sent.. I need my refund,Fake item.. It's almost 8 days.. I idint get my refund
1751,5,Nice,Sound and looking and also bass is best..nice products
1752,5,Sounds,Very good product sound quality and performance awosme
1753,5,Nice,Value for money
1754,5,best quality ever,value for money
1755,5,Good in quality,Good in quality
1756,5,Very good Quality good good good,Good good super
1757,3,Battery and noise cancellation not upto mark,Not as expected
1758,4,Sound quality,Nice one
1759,3,Wear Is so thin,Ear pord rubber u cn do better
1760,1,Very disappointed .mic is not working properly,Mic is not working properly 😡
1761,4,Amazing experience,Great experienceSounds are goodIt's value for money♥️
1762,1,How to replace the product if amazon replacement service is expired,Heard Cracking sound in calling .. within 15 days of use
1763,5,Improve connectivity,Almost good but connectivity issue plz improve
1764,1,It’s seller is fake and provide defective item,It’s seller is fake and provide defective item
1765,5,No comment always good...☺️😊,"Everything is fine, amazing bass quality..☺️👍"
1766,1,Worst,Old one was good. This one is garbage.
1767,2,Bad Sound Quality on Bike,Don't Purchase Bad Sound Quality while you're driving.
1768,4,Check this,See the copper wire is visible i just got it today and found this after opening the box
1769,3,Good,Good but not very good
1770,5,Moj kr di one plus walo,Best best best
1771,4,Goood,Not bad
1772,5,Amazing product,Amazing
1773,5,Amazing product quality.,Product quality is very good.
1774,4,Nice but charge only 3 day's,Nice charge come only 3 day's
1775,5,"Good quality sound ,1+ rocked","Good quality sound ,1+ rocked"
1776,5,Battery life,Best quality and connectivity
1777,5,Nice product As compare To Price.,During Driving&In work place.
1778,1,Mic problem,I got a faulty product and mic is not working
1779,5,Good product in this prize range happy to buy,Good product in this prize range happy to buy
1780,1,Earphone is not working after 3 months of buying...Please help me with this problem,Earphones not connecting and also not working
1781,1,Rough in though,It produces a frog sound during calls
1782,2,Very bad,It have nice audio but not for gaming
1783,5,Go for it you won't regret.,Probably the best Neckband in segment
1784,1,Microphone suddenly  stops working.,Microphone  stops working  frequently
1785,5,..,Sound quality is very good and bass quality is superb
1786,1,It's not working properly try to return this as soon as possible,It not good as expected and not even working properly
1787,5,All specifications best,Personally not dislike points in this products for me
1788,1,Crackle sound after few days use,Getting crackle sounds while on calls within one month of use
1789,1,Bad Experience,Bad Experience
1790,4,Good battery back up,Good
1791,3,Good,Good
1792,5,Good,Good
1793,5,Superb,Superb product. Sound quality is excellent
1794,1,Mic is very weak..Quick switch not present,Mic is very weak..Quick switch not present
1795,4,Saund quality 👌 call quality 👌 battery life 👌,Ak problem call received said btan
1796,5,Awesome,Confortable and good sound quality
1797,4,Super,Sound noise and bass quality super
1798,5,Simply fantastic 😄,Bass and sound quality is ultimate
1799,5,Owsome product.,Owsome.Bass too rocking.Go for it.
1800,3,Not bad,Good
1801,5,Great,Great product in its cost.
1802,2,Not very well bass quality,Not Very Well Bass quality
1803,1,Unhappy with the purchase,Unhappy with this purchase
1804,5,Oneplus,World most wireless hphone
1805,5,Bass and voice quality is very good.,Bass quality is very good.
1806,5,"Very good sound,bass,and, battery and nice working",Very good Bluetooth device
1807,4,Sound quality is good,Nice 👍 from OnePlus go for it ...
1808,1,Ok ok,Sound quality is good but bass is missing.
1809,5,Totally paisa wasool,Everything is just perfect about this 🔥🔥
1810,5,Mast,Good quality and best sound system
1811,1,"worst product quality, started malfunctioning within A month",worst product and worst return replacement service
1812,1,Some sound disturbance is coming during call. What should I do,Some sound disturbance is coming during call. What
1813,5,Good Product,Worth for money.. loved the product.. Worth Buying
1814,1,Worst quality,I using only 15 day but one of them is not working
1815,1,OnePlus Bluetooth speaker not work mic not working,OnePlus Bluetooth speaker not work mic not working
1816,1,Don't buy this product,Bass quality is poor want refund for this product.
1817,1,Junk OnePlus,OnePlus has finally ended up showing its Chinese roots.
1818,5,Very good,Nice scound
1819,5,Superb ....go for it,Very superb
1820,5,I am satisfied.....,"Sound quality, call quality, battery life all ok"
1821,1,Don’t but for gaming purpose,There is sound delay while playing mobile games.
1822,1,Product is Missing,The box is empty i didn't get any product in it.
1823,1,Mic problem,Bad quality products... Mic don't work perfectly
1824,1,Automatically disconnect,Some time suddenly automaticallydisconnect
1825,5,Super bass quality,Nice 👌🎧 superExcellent18 hor बॅटरी
1826,5,Quality product,Correct as per review on ratings
1827,5,Good,Good but 25 minutes full charging  it's not true it's take 2hr time
1828,1,Calls voice not audible,Calls voice not audible some times other vice ok
1829,5,Superb,It was very nice and good
1830,3,Overall good earphone,Sometimes there will little bit distortion noise
1831,1,Item. Is not working,Item is not workingOne wire is not working
1832,1,Headset not working,Head set not working  please take new anthor one
1833,5,Value for money,I like the build quality it's plastic but sturdy
1834,1,After some not working . Kindly change this,Very poor quality with 10 days not working well.
1835,5,Very good,Very good
1836,5,Good quality,Very nice
1837,4,excellent,excellent
1838,4,Excellent,Excellent
1839,5,Excellent,Excellent
1840,5,Base batter into One plus Bluetooth,Excellent base batter than one plus Bluetooth
1841,5,Nice Product,Nice product with more backup . Recommend one
1842,5,One Plus is a good brand ✌🏻❤️,"Sound quality , magnetic sensor is really osm"
1843,2,Not worth for 2000,Don’t buy this it gives some popping sound 😐
1844,5,best quality earphone,instead of realme buds this is better choice.
1845,1,बहुत खराब एक्सपेरिंस,"साउंड क्वालिटी बहुत खराब, फटी सी आवाज आती हैं"
1846,5,Really nice sound quality & build quality.,Really nice sound quality with build quality.
1847,5,Super product,"Quality was good, easy to conecting Bluetooth"
1848,1,Worrest product,Continuous disturbing noise and voice Breking
1849,5,Saund and backup must,Saund and backup mastGood and verrygood
1850,5,Sound & bass quality two good,Sound & bass quality two good
1851,4,Best one in this range. Must buy,Must buy.. Everything is good
1852,5,Nice product,Nice product ..tnks to Amazon
1853,1,Lest side buds is not working,Left side buds is not working
1854,4,Overall good bit disappointed,Bass is not there as expected
1855,5,Good quality and good sensors,Good quality and good sensors
1856,5,Poor or no noise cancellation,Poor or no noise cancellation
1857,3,Is disconnecting everytime Iam using why this happening,Is disconnecting everytime Iam using why this happening
1858,3,Battery life is little low my expectations,Battery life low
1859,1,product same colour ka Nahin Hai. use Kiya huaa lag raha hai bad qualti,1 Noise cancellation quality2 product Note same colour
1860,1,Received a damaged / broken price,Received a damaged / broken headphone
1861,4,Good product,Better performance for this bluetooth
1862,4,Great deal for this price,Its really awesome 🤩
1863,5,NICE,Amazing Sound Quality
1864,5,This is Very best Bluetooth & sound quality osm,This is osm product ¹
1865,3,Not much as expected,It strucks inbetween.
1866,1,Damage  peice arrived,Not working  earphone
1867,5,👍,Best Neckband Forever
1868,1,Very bad quality,One month after damage product sounds no work
1869,1,Worse,After one month of use the prodcut is useless
1870,1,Very bad product,Sound and bass quality is very poor
1871,1,Quality not good,Using in audio call background not clear sound. Very bad product
1872,5,Oneplus bassheads,Good quality and soundValue for money
1873,1,9day ago bay and sound carck not good sound,9day ago bay and sound carck not good sound
1874,4,Better,Thik thaakBattery backup is very good
1875,1,Maintain quality of product,Quality not goodAlso charging problem
1876,3,"It is good for music but not for calls, voice will come to you with bursted sound",Good for music but not good for voice calls
1877,5,Super base and battery backup,Nice 👍👏😊and 🥰superb earphone never seen
1878,3,Call quality,Sound is goodBut calling sound is bed
1879,4,Cool product,Its a very good product and worth the price
1880,3,Good,Good
1881,5,Good,Good
1882,5,nice,nice
1883,4,Nice,Nice
1884,4,Good,Good
1885,5,Bass is boss,Nice
1886,5,Value for money 🎉,Good
1887,5,Nice product strongly recommend,Nice product. Strongly recommend and sound quality was awesome
1888,4,Nice,Good
1889,4,Mast,Nice
1890,5,Love it,I like it i like everything in it
1891,5,Grt,Nice product no complaints please
1892,1,Bad bad product,Very bad product i have ever seen
1893,1,Very Poor Qwality,Amazon Side very pathatic service
1894,3,Battery backup is not at all good,Battery backup is not at all good
1895,4,Bass,Nice product nice bass sound quality nice
1896,1,Not happy,Not battery backup no body buy this pleas
1897,1,fake product charging issue again and again,amzom fake product charging problem issue
1898,1,One side not working and it comes in different colours,Different colour and one side not working
1899,1,Charging problem,Charging problem is charge very very slow
1900,1,I phone Uncaring call direct not canected,I phone Uncaring call direct not canected
1901,1,About the product,Would I get an exchangeNot charging
1902,1,"Within two weeks, it stopped working. What should I do now",Sound quality is good but not working now
1903,1,After 15 days 😪 bad from Amazon,Bad quality it has no sound after 15 days
1904,1,One side off in few days,One side is automatically off in few days
1905,3,Average product,Not that good as expected
1906,1,Waste of money,Sound quality is very bad
1907,5,Good,The sound quality is good
1908,5,Superb,Best product best pricing
1909,2,Noise Cancellation,It's free Okay... Average
1910,5,Very nice,Product bahut achchha hai
1911,2,Charge is not withholding in the device as expected,Sound quality is better. Battery capacity is worse
1912,5,From last 2 days left speaker is not working,Left side speaker is not working properly
1913,2,Sir ak side se problm h. Q qwality shi nhi h,Thank u bhaut achha Mila orignal mila sir
1914,5,Good to go option,Ok
1915,5,Good product,Ok
1916,5,Just buy it you will not regret,😁
1917,5,Great one,Its working properly nice product
1918,4,😊,Good product
1919,4,Nice Product,Good Product For Android Phones..
1920,4,charging a long time,sounds like thatecharging long time
1921,5,Best headphones.,"Best headphone, nice sound . Decent look."
1922,5,Bass quality is not good but if u use call it's super,Total good but bass is low calling superb
1923,1,Bed replacement long time no t a eazy & fast very slow service,Service is not good replacement long time
1924,5,Excellent product . Value for money,Very good product
1925,5,Bass ka baap,Bass is excellent
1926,3,Average,Lag in the gaming
1927,5,Superb,Good bass and clear sound
1928,1,"After completion of returning period,right earbud stops working",Right earbud stop working
1929,5,Superb,Nice. Battey back up good
1930,3,Charger ok,Bass quality not enough..
1931,5,Super se v upper,Sound complete great battery backup great
1932,5,Very nice product,Very nice product
1933,5,Good product,Like this product
1934,5,Best neckband and value for money..,Sound quality best and calling quality poor....
1935,5,It’s good,It’s good
1936,5,Very good,Excellent
1937,5,Super sound and quality product,Nice bass
1938,5,Super,I love it
1939,1,Noice cancelation not working wast,Bass good but noise canceling not working
1940,1,Amazing product,It's not proper work 1 ear pot are not work
1941,4,Good,Very good
1942,5,Good,Very nice but outdoor noice hear
1943,5,Excellent product worthable,Wonderful product just go for it
1944,5,Good product,Good product and sound quality excellent
1945,5,Highly recommendable wireless earphone,Awesome sound quality.Highly satisfying.
1946,5,Thank you onepluse,Sound quality is superb Thank you Amazon
1947,5,Fantastic,Best quality and best sound performance.
1948,1,Incoming not Receiving,Good product what incoming not receiving
1949,4,Good quality product,It's is very good and I luv this product
1950,1,very very bad quality,The quality of product is not up to mark
1951,1,Quick switch not user friendly,Bass Edition Is not user friendly. Manually you have to switch devices
1952,1,No hearing for 1 buds,Dislike bacause. Quality was not good in one wire
1953,5,Sound,"Mind blowing sound,Love much❤️❤️Thanks Amazon..👍🙏"
1954,5,Good product,Very good product worthy
1955,4,Good product,Bluetooth Range not good
1956,5,Amazing,High quality performance
1957,5,It’s good,Budget friendly earphone
1958,5,Good product,Good and quality product
1959,5,Awesome,Very good one .go for it
1960,5,Good,Good product from OnePlus brand
1961,4,Waste,The red cable is not working 👎
1962,5,Sound,Super quality but price is high
1963,5,Amazing product loved it,Amazing product with good sound quality
1964,2,Not satisfied with this,Noice cancellation is not so satisfying
1965,4,Good bass quality,I like this product super sound quality
1966,5,Wow..,Noting much to say...Value for money...
1967,5,Good product,Good sound quality and good performance
1968,2,There is no quick switch. Multiple device usage is difficult,Multiple device switching is difficult.
1969,5,its looks..,Its quality gives me best experience...
1970,1,Not working one side plz call me sir,Sound quality poor not working one side
1971,5,Very Nice Earphone,Nice EarphoneBattery is also Good
1972,1,Waste,Worthless product
1973,3,Bass was not good enough for me though it's a bass edition,Bass wasn't good enough
1974,1,Review,Realmi is better option
1975,5,You listen song,Take but use care fully
1976,1,Cheap product,Unclear and noisy sound
1977,5,Really awesom,Really good bass and very handy
1978,5,Sound quality is super,Nice product in the price range
1979,5,Good,Best quality
1980,3,Power button,Some times not working for power button
1981,5,Excellent battery backup and good sound,Excellent battery backup and good sound
1982,5,Great product,great product having good sound quality
1983,5,This is to good quality is best,Nice headphones
1984,5,Battery back up is awesome....good sound quality can go for it.,Yes I liked it.
1985,5,Awesome Product,Value for money
1986,5,Great product,Worth the price
1987,4,Ok,Value for money
1988,4,Value for money,Value for money
1989,1,Crackling sound,Crackling sound
1990,3,Average,Average product
1991,1,Sound effect,It's not good I want to return my money
1992,4,I liked bass,All mostly best
1993,4,Simply superb,Simply superb..
1994,5,Fabulous 🤩,Amazing product
1995,4,Good,Good product 👍
1996,5,Bluetooth connectivity is good,One of the best product of latest
1997,3,Good,Nothing
1998,5,Very good product,Awesome
1999,5,Totally nic,Nathing
2000,3,Good,Not bad
2001,5,Good product,Good sound quality and awesome Bass quality 😃😃😃
2002,3,Buy it for battery backup do not buy for the sound poor quality sound,Oneplus can make sound better but in the sound these are not worth it 😕
2003,5,Excellent product ❤️,Excellent product ❤️
2004,5,Osm quality product,Nice product osm sound quality
2005,5,Nyc product,Sounds power nd battery 🔋 osm
2006,5,Osm sound,Full bassFull laud saund
2007,5,One plus bullet,Superb quality value for money
2008,3,bluetooth connecting very slow,bluetooth connecting very slow
2009,1,Kisi kam ke nahi he.. Bat krte time bnde ki awaz kam mendak mendak ki awaz jada ati he,Ek dam bekar do dehle ka he ye
2010,5,Amazing quality of thise product I love it,Nice product thanks to amezone
2011,4,Battery,Plus point is battery backup..
2012,3,Noise cancellation worst,Not working Noise cancellation
2013,3,Sound and Bass good,Noise Cancellation is very bad
2014,1,Waist of money,Very very bad product bloody product😡
2015,2,Bring cut cut sounds only one spiker,No used cut cut sounds only one spiker
2016,5,Please refund,This product is not working and on off
2017,5,Cenimatic sound and bass is very nice ..Cristal clear sound ..iam satisfied,Iam satisfied bass and sound very nice
2018,2,3month me hi khrab ho gaya,Thik hai but bahut jaldi khrab ho gaya
2019,1,My ear phone is damaged one plus,My earphone is damaged
2020,5,One plus,Kan me fit nahi hoti h
2021,5,A perfect pair.,Amazing sound quality.
2022,4,Just Awesome,All are fine and good.
2023,5,Terrific purchase,Nice product. Must buy
