,Unnamed: 0,Rating,Review title,Review,cleaned,lemmatized,polarity,review_len,avg_word_len,pie_bins,pie_quantile_bins,Rating satisfaction,Polarity satisfaction,Match,3608,,,
3191,3191,1,Poor quality,"Poor quality material, I think it is first copy",Poor quality material I think it is first copy,poor quality material think copy,-0.4,32,5.6,"(3.4, 5.8]","(5.5, 6.0]",0,0,TRUE,,,,
3192,3192,5,Very good,Best,Best,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3193,3193,5,GOOD,value for money,value for money,value money,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3194,3194,1,Defective product,Product defective please do not buy...,Product defective please do not buy ,product defective buy,0,21,6.333333333,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3195,3195,1,0,Stuff is not so good ... I personally do not like ..it will not carry heavy items,Stuff is not so good I personally do not like it will not carry heavy items,stuff good personally like carry heavy item,0.166666667,43,5.285714286,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
3196,3196,5,Good,Quality in terms of price,Quality in terms of price,quality term price,0,18,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3197,3197,1,Dont buy it,Very low quality.Its very bad.,Very low quality Its very bad ,low quality bad,-0.35,15,4.333333333,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3198,3198,1,Bekar,Poor quality,Poor quality,poor quality,-0.4,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
3199,3199,5,good product,good product,good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3200,3200,1,Poor Quality,Bag Quality is very poor,Bag Quality is very poor,Bag Quality poor,-0.4,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3201,3201,2,Poor quality,Poor quality,Poor quality,poor quality,-0.4,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
3202,3202,4,Avg,Vulnerable,Vulnerable,Vulnerable,-0.5,10,10,"(8.2, 10.6]","(6.0, 13.0]",1,0,FALSE,,,,
3203,3203,4,Very good product,Very good . Easy in travelling and light use,Very good Easy in travelling and light use,good easy travel light use,0.511111111,26,4.4,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3204,3204,5,👍👍,I like this bag it is very good in quality and also lighter in weight,I like this bag it is very good in quality and also lighter in weight,like bag good quality light weight,0.55,34,4.833333333,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3205,3205,4,Good,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3206,3206,4,Four Stars,I faced no problem in but I am still have some doubt,I faced no problem in but I am still have some doubt,face problem doubt,0,18,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3207,3207,5,Good,Good Product but bottom blue strip looking awkward.,Good Product but bottom blue strip looking awkward ,good Product blue strip look awkward,0.033333333,36,5.166666667,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3208,3208,5,Good product,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3209,3209,5,Value for money,Awesome 👍,Awesome 👍,Awesome 👍,1,9,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3210,3210,5,Nice product,"Amazing, Nice and quality product,thank you Amazon",Amazing Nice and quality product thank you Amazon,Amazing nice quality product thank Amazon,0.6,41,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3211,3211,1,Worst by amazon,Worst by amazon,Worst by amazon,bad amazon,-0.7,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3212,3212,5,Nice option to buy,Very nice bag .... good material ...,Very nice bag good material ,nice bag good material,0.65,22,4.75,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3213,3213,5,Nice,Nice one,Nice one,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3214,3214,5,nice,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3215,3215,5,Waste quality,How can I replace it with new one,How can I replace it with new one,replace new,0.136363636,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3216,3216,5,Perfect,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3217,3217,5,Nice,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3218,3218,5,Awesome,Awesome for travel purpose,Awesome for travel purpose,awesome travel purpose,1,22,6.666666667,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3219,3219,5,Cool for school🏫,Very nice,Very nice,nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3220,3220,5,Super,Ok nice,Ok nice,ok nice,0.55,7,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3221,3221,5,"Perfect,",Nice one,Nice one,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3222,3222,1,not good product,weast of money,weast of money,weast money,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3223,3223,1,Very bad,The lower portion of bag came out within n 3 months of use,The lower portion of bag came out within n months of use,low portion bag come n month use,0,32,3.714285714,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
3224,3224,5,Multipurpose Good bagpack,Good quality,Good quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3225,3225,3,Descent,Descent,Descent,descent,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3226,3226,4,Best quality product,Best quality product.......stylish bag........ it is Light weight.......good for traveling👍,Best quality product stylish bag it is Light weight good for traveling👍,good quality product stylish bag light weight good travel 👍,0.575,59,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3227,3227,5,Super quality,Nice bag.Thanks American Tourister & Amazon,Nice bag Thanks American Tourister Amazon,nice bag thank American Tourister Amazon,0.3,40,5.833333333,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3228,3228,5,Suppb Beg,Awesome,Awesome,awesome,1,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3229,3229,2,Not good!!,Used for four months but turned out to be inferior quality. Got teared near the chain area.,Used for four months but turned out to be inferior quality Got teared near the chain area ,month turn inferior quality Got tear near chain area,0.1,52,4.888888889,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3230,3230,1,No use,not as shown,not as shown,show,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
3231,3231,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3232,3232,1,Disappointments,This product is not good thi si damage product,This product is not good thi si damage product,product good thi si damage product,0.7,34,4.833333333,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3233,3233,5,Worth the monay,Worth the money. Durable,Worth the money Durable,worth money durable,0.3,19,5.666666667,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3234,3234,4,Not bad,Pretty good bag with good amount of storage,Pretty good bag with good amount of storage,pretty good bag good storage,0.55,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3235,3235,5,Five Stars,Paisa vasul,Paisa vasul,Paisa vasul,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3236,3236,5,Very comfortable bag,Nice product,Nice product,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3237,3237,3,Waste of money,Waste of money,Waste of money,waste money,-0.2,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,0,FALSE,,,,
3238,3238,4,Nice......Value of money,Really good quality and size is sufficient of the bag,Really good quality and size is sufficient of the bag,good quality size sufficient bag,0.7,32,5.6,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3239,3239,1,Horrible product,Quality,Quality,quality,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3240,3240,5,Super product,Super lookComfortable for prize,Super lookComfortable for prize,super lookcomfortable prize,0.333333333,27,8.333333333,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3241,3241,4,Nice,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3242,3242,4,Worth it,Nice product,Nice product,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3243,3243,3,Catches,Back and side of bag it looks bulky,Back and side of bag it looks bulky,bag look bulky,0,14,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3244,3244,5,American tourists,The bag is good  and looks awesome,The bag is good and looks awesome,bag good look awesome,0.85,21,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3245,3245,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3246,3246,5,Very good quality,Like,Like,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3247,3247,4,Comfortable,Light weight good for travelers,Light weight good for travelers,light weight good traveler,0.55,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3248,3248,4,Must buy,Nyc,Nyc,Nyc,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3249,3249,1,No review,Very bad quality 1 n half months defected on the beg.. 0 star diserv,Very bad quality n half months defected on the beg star diserv,bad quality n half month defect beg star diserv,-0.433333333,47,4.333333333,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3250,3250,1,Unresponsive,This not a good product no response by amazon about any default,This not a good product no response by amazon about any default,good product response amazon default,0.7,36,6.4,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3251,3251,5,so... ............good,very good,very good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3252,3252,5,Awesome,Best product  must buy....  Buy it you will not regret.,Best product must buy Buy it you will not regret ,good product buy buy regret,0.7,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3253,3253,4,So fabulous,This bag is fantastic and their space is also good.I love it,This bag is fantastic and their space is also good I love it,bag fantastic space good love,0.533333333,29,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3254,3254,5,Dyivxr,Cgnb8, , ,0,1,,,,1,1,TRUE,,,,
3255,3255,2,Bag got Torn from inside.,Bad experience with this bag. Got Torn inside.,Bad experience with this bag Got Torn inside ,bad experience bag Got tear inside,-0.7,34,4.833333333,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3256,3256,5,Nice product,Nice bag . Good for traveling,Nice bag Good for traveling,nice bag good travel,0.65,20,4.25,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3257,3257,1,Not good as shown in,Not strong,Not strong,strong,0.433333333,6,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3258,3258,3,OK product,Ok product,Ok product,ok product,0.5,10,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3259,3259,5,Quality and original or not,Nice Quality and original american tourister came,Nice Quality and original american tourister came,Nice Quality original american tourister come,0.325,45,6.666666667,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3260,3260,5,Awesome,The great color combination perfect sizeI can put everything of my school in it,The great color combination perfect sizeI can put everything of my school in it,great color combination perfect sizeI school,0.9,44,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3261,3261,1,Quality,Dislike,Dislike,Dislike,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
3262,3262,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3263,3263,5,Good one,Very nice product.It give 100% satisfaction for the we paid.Good one,Very nice product It give satisfaction for the we paid Good one,nice product satisfaction pay Good,0.65,34,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3264,3264,2,not durable,From joints/stitching torn out within two months (approx) of use,From joints stitching torn out within two months approx of use,joint stitching tear month approx use,0,37,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
3265,3265,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3266,3266,5,Best,Very good product,Very good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3267,3267,5,Very good,Very nice bag,Very nice bag,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3268,3268,4,1 no. Bag,The bag is so attractive🔥🔥,The bag is so attractive🔥🔥,bag attractive 🔥 🔥,0.8,18,3.75,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3269,3269,5,Super looking,"Very nice, liked very muh",Very nice liked very muh,nice like muh,0.6,13,3.666666667,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3270,3270,1,Bad product,Very cheap product,Very cheap product,cheap product,0.4,13,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3271,3271,5,Can be bought,Zip strap can be improved,Zip strap can be improved,zip strap improve,0,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3272,3272,2,Ok,Ok,Ok,ok,0.5,2,2,"(1.0, 3.4]","(0.999, 4.0]",0,1,FALSE,,,,
3273,3273,4,Good,Almost satisfactory,Almost satisfactory,satisfactory,0,12,12,"(10.6, 13.0]","(6.0, 13.0]",1,1,TRUE,,,,
3274,3274,4,Nice,A very nice bag I like it,A very nice bag I like it,nice bag like,0.6,13,3.666666667,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3275,3275,5,Best bag,"Best bag for travelling,its light weighted, water resistance...",Best bag for travelling its light weighted water resistance ,good bag travel light weight water resistance,0.55,45,5.571428571,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3276,3276,5,It is a best bag.,Wonderful bag.,Wonderful bag ,wonderful bag,1,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3277,3277,5,Best quality with value,Excellent product,Excellent product,excellent product,1,17,8,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3278,3278,4,Worth Buy,Light weight & cool,Light weight cool,light weight cool,0.375,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3279,3279,1,Came for scratches and dust,Nothing good,Nothing good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
3280,3280,4,Super,Awesome product,Awesome product,awesome product,1,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3281,3281,1,Worst product ever,Product of cheap quality. Please do not buy it.,Product of cheap quality Please do not buy it ,product cheap quality buy,0.4,25,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
3282,3282,3,Ok,Ok,Ok,ok,0.5,2,2,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3283,3283,3,Decent bag,Decent as it is price,Decent as it is price,decent price,0.166666667,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3284,3284,4,Bag is of good quality,Colour combination is good..i am really happy with the product,Colour combination is good i am really happy with the product,colour combination good happy product,0.75,37,6.6,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3285,3285,5,Nice,Great,Great,great,0.8,5,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3286,3286,1,Not good,Very bad,Very bad,bad,-0.7,3,3,"(1.0, 3.4]","(0.999, 4.0]",0,0,TRUE,,,,
3287,3287,5,Good product,Very good product,Very good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3288,3288,5,Very nice,Very nice,Very nice,nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3289,3289,1,Dont buy this chinese bag .,This bag is Made in China . Stop selling chinese bag amazon,This bag is Made in China Stop selling chinese bag amazon,bag China stop sell chinese bag amazon,0,38,4.571428571,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3290,3290,5,Good deal,Best quality product value for 💰,Best quality product value for 💰,good quality product value 💰,0.7,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3291,3291,5,Great bag for corporate users,Very durable and smart looking,Very durable and smart looking,durable smart looking,0.214285714,21,6.333333333,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3292,3292,4,Good,I like it,I like it,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3293,3293,5,Is an quality product from American tourister,Quality product,Quality product,quality product,0,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3294,3294,4,Value for money,Best product. Material of bag is not good.,Best product Material of bag is not good ,good product material bag good,0.7,30,5.2,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3295,3295,2,Very disappointed,The quality was slightly lower as compared to its brand.,The quality was slightly lower as compared to its brand ,quality slightly low compare brand,0,34,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3296,3296,4,Awesome,Awesome,Awesome,awesome,1,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3297,3297,4,1..,Vry gud quality ..luv the product..,Vry gud quality luv the product ,Vry gud quality luv product,0,27,4.6,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3298,3298,3,Price is high,Over priced,Over priced,price,0,5,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3299,3299,5,Worth each rupee,Most recommendedValue for money,Most recommendedValue for money,recommendedvalue money,0,22,10.5,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3300,3300,5,Huf,Bad,Bad,bad,-0.7,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,0,FALSE,,,,
3301,3301,4,Medium quality,Not so good,Not so good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3302,3302,5,good,nice product,nice product,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3303,3303,2,Worst,Worst product,Worst product,bad product,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3304,3304,1,Awesome bag 👌👍,Awesome so beautiful bag thanks amazon,Awesome so beautiful bag thanks amazon,awesome beautiful bag thank amazon,0.925,34,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3305,3305,4,Best product nice quality,Best product,Best product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3306,3306,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3307,3307,4,Good product,Good product,Good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3308,3308,1,Fake don't buy,It is fake product,It is fake product,fake product,-0.5,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
3309,3309,3,Less space n not durability,Less space for lunchNot comfortableDamage very early,Less space for lunchNot comfortableDamage very early,space lunchNot comfortabledamage early,0.1,38,8.75,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
3310,3310,5,Nice one,Awsome,Awsome,Awsome,0,6,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3311,3311,5,Good,Like,Like,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3312,3312,2,Don't buy.,Cheap quality.,Cheap quality ,cheap quality,0.4,13,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
3313,3313,5,Good1,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3314,3314,4,Super,"I like this colour of bag (red) , light weight,",I like this colour of bag red light weight ,like colour bag red light weight,0.2,32,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3315,3315,5,excellent,excellent... value for money,excellent value for money,excellent value money,1,21,6.333333333,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3316,3316,5,Superb product,Happy with American Tourister Bags.,Happy with American Tourister Bags ,happy American Tourister Bags,0.4,29,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3317,3317,5,"very good quality, material is also good, go for it",good qiality bag,good qiality bag,good qiality bag,0.7,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3318,3318,3,Three Stars,It was a minor defeat one so that they have given a discount,It was a minor defeat one so that they have given a discount,minor defeat give discount,-0.05,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,0,FALSE,,,,
3319,3319,4,None,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3320,3320,4,Nice bag,"Nice bag and all that, just a bit iffy on the zips. They somehow ten get tangled",Nice bag and all that just a bit iffy on the zips They somehow ten get tangled,nice bag bit iffy zip tangle,0.6,28,3.833333333,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3321,3321,4,Tik he....,No problem But price 800 hota too acha hota,No problem But price hota too acha hota,problem price hota acha hota,0,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3322,3322,4,Nice product,Good quality,Good quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3323,3323,4,Light weight nd good quality.....,Nice product...,Nice product ,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3324,3324,4,A stylish bag with a cool price,It is a quite  good look for students...Quality is good ....,It is a quite good look for students Quality is good ,good look student Quality good,0.7,30,5.2,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3325,3325,1,0,nor good quality it is first copy,nor good quality it is first copy,good quality copy,0.7,17,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
3326,3326,1,worst,"worst quality, thin cloth, toooo bad 😠",worst quality thin cloth toooo bad 😠,bad quality thin cloth toooo bad 😠,-0.6,34,4,"(3.4, 5.8]","(0.999, 4.0]",0,0,TRUE,,,,
3327,3327,1,Nat a durable product,Bad product,Bad product,bad product,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3328,3328,4,Awesome product,Good product and reasonable price,Good product and reasonable price,good product reasonable price,0.45,29,6.5,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3329,3329,4,USE THIS LINK FOR EXTRA DISCOUNT,https://amzn.to/2RchZTIVALUE FOR MONEY,https amzn to FOR MONEY,https amzn money,0,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3330,3330,1,The bag is of worst quality feel like fake branded,"Durability-worst, light weight- ok, value for money-worst",Durability worst light weight ok value for money worst,durability bad light weight ok value money worst,-0.2,48,5.125,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
3331,3331,1,Fake Product,There are threads coming out of strap. Color is dull red.,There are threads coming out of strap Color is dull red ,thread come strap color dull red,-0.145833333,32,4.5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
3332,3332,2,Average product,Duplicate American tourister,Duplicate American tourister,duplicate american tourister,0,28,8.666666667,"(8.2, 10.6]","(6.0, 13.0]",0,1,FALSE,,,,
3333,3333,5,Handsome look,Good quality 👍,Good quality 👍,good quality 👍,0.7,14,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3334,3334,5,Nice one,Nice item,Nice item,nice item,0.6,9,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3335,3335,4,Ok,Not bad,Not bad,bad,-0.7,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,0,FALSE,,,,
3336,3336,5,Great,Nice one,Nice one,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3337,3337,3,Colour Good but more strong needed,Easily get damage in railway travelling time..,Easily get damage in railway travelling time ,easily damage railway travelling time,0.433333333,37,6.6,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3338,3338,5,Good product,Good to handle. Large capacity.,Good to handle Large capacity ,good handle large capacity,0.457142857,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3339,3339,1,Waste of money,Very bad,Very bad,bad,-0.7,3,3,"(1.0, 3.4]","(0.999, 4.0]",0,0,TRUE,,,,
3340,3340,5,Reasonable price,Awesome product,Awesome product,awesome product,1,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3341,3341,5,very nice good quality,Very nice  good quality,Very nice good quality,nice good quality,0.65,17,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
3342,3342,5,Excellent,"Amazing product ,Nice",Amazing product Nice,amazing product Nice,0.6,20,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
3343,3343,3,Good but,Too big...,Too big ,big,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
3344,3344,5,Perfect bag for school Very light Very pressure But choose ...,Perfect bag for schoolVery lightVery pressureBut choose colour of ur choice,Perfect bag for schoolVery lightVery pressureBut choose colour of ur choice,perfect bag schoolVery lightVery pressureBut choose colour ur choice,1,68,6.666666667,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3345,3345,5,nice,Nice,Nice,Nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3346,3346,4,Nice,Good for schools and colleges but not for traveling.,Good for schools and colleges but not for traveling ,good school college travel,0.7,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
3347,3347,5,Awesome,Good for short journey,Good for short journey,good short journey,0.35,18,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3348,3348,4,Product has so many space nd good  quality,Nice product...,Nice product ,nice product,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
3349,3349,5,Damn nice,As same as shown in the pic,As same as shown in the pic,show pic,0,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3350,3350,5,Excellent,Extremely super...,Extremely super ,extremely super,0.333333333,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
3351,3351,5,Best,Best to use,Best to use,good use,0.7,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
3352,3352,1,Bad quality,Very poor quality of bag. Plz do not buy.,Very poor quality of bag Plz do not buy ,poor quality bag Plz buy,-0.4,24,4,"(3.4, 5.8]","(0.999, 4.0]",0,0,TRUE,,,,
