,Review ratings,Review title,Review
151,5,Super,"My daughter finished the book in two days, and waiting for next volume."
152,4,Wow....,I just loved it though I saw the movie which was awesome but I just wanted to give a try so I bought this .the packaging the price and the cover was amazing
153,5,Fantasy,Books like these don't need a review.
154,5,Good product,Good product
155,5,Well Knowing book,Just amazing stories are found here....auther focus everything...that you want to know.
156,5,Harry potter,I really did not like to read books but after reading Harry Potter its almost my hobby to read I love the book so much and soon I will order the second one
157,5,I love you JK Rowling,Bought this to gift it to someone as nothing beats the Harry Potter story....it really feels good to make other people join the cult of Harry Potter series
158,5,Five Stars,Great read for kids and adults alike.
159,5,Great deal!,Great deal!
160,5,"Got it in a very good condition, but amazon always makes a unnecessary delay ...","Got it in a very good condition, but amazon always makes a unnecessary delay without prime, thats not too cool,,, overall product is very nice and build quality is over average."
161,5,Still feels like I read it yesterday,The first of the seven magical books. Took me down the memory lane after a really long time. Thank you amazon for the kindle versions.
162,5,Good book,Good book
163,5,Best book,Go on the adventures of Harry Potter.  I am a very emotional person about Harry Potter.  Currently I am reading the goblet of fire and they are all nice and tidy
164,5,interesting series,worth buying series of this.
165,2,Good for entertainment,Good book
166,5,Best for kids,Nice story
167,5,A very good book,"Much better than what I expected.I liked it very much and already finished the whole book and movie.If looking for a good book for anyone,adult or kid.I highly recommend this book"
168,5,Buy it?,"Delivery was prompt, not much damage and stuff. About the product, It's the good old Harry Potter, do we really need a review?I guess not."
169,5,The cover of the front page is very nice.,The book is short but effective. It is a really nice book. I will buy the next few Harry Potter books from amazon only. They deliver it to me by 3 days.
170,5,Good product value for money,Good product value for money
171,5,Harry potter is love,"""Harry potter ""  name is only enough .. If u are thinking to buy this book just hlgo for it..  Coz a boy from 10 to 50 everybody can read this books. And it's also fits in my little library..."
172,5,Magnificent,You might feel like that you have seen the movie then why should you buy it. But the book has a lot of things not shown in the movie and it portrays then magnificently.
173,5,Thank you Amazon.,"Sorry couldn't post a pic. Bit it's awesome book. I am a harry Potter fan, so obviously I am happy. But the quality of the book is really really good. Thank you Amazon."
174,5,"Good book, the quality of tge book was superb","Good book,the quality of tge book was superb...and its good to read it"
175,5,Wow,Dream book
176,5,Five Stars,Very nice book quality and nice storyNice velvet feeling
177,5,Wit and Wisdom.....,"This is the book of wit and Wisdom, fairytale and gripping, twist and turns, full of surprises.....Go and read and enrich yourself"
178,5,Nice book,Superb book but the book quatilty was a little bad expect it everything is nice
179,5,Nicely packed,Look like new one
180,5,JUST LOVE IT!,"Got it for 11 year old daughter, she loved it.It has got more details than the movie, OF COURSE!It kept her occupied throughout her free time!"
181,5,Perfection,"If u haven't bought it yet, you're really missing out"
182,5,Must Buy,This is very awesome I liked this book very much and the quality of paper is really good the package are also really well overall I was satisfied with the product.
183,5,Can't be better than this.,Reading it is much more better than the movie.Thrilling and Funny.Good to have it in prime reading section.
184,5,Best book,I love reading this magical book in a magical world
185,5,Great,Quick reminder... Very good quality.
186,5,The Boy who lived,"It is one of books that is must for the parents to tell their children as bedtime stories.It's fast paced, intrigue & engaging as well as entertaining.The book hits all the right notes,go for it & have great adventures with the boy who lived."
