,Review ratings,Review title,Review
2651,1,Don't buy this product,Absolutely useless. Doesn't kill or anything. Please don't buy this
2652,1,Didn't long last,Better buy anything for less price
2653,4,Go,Go ahead. Build quality is good 👍
2654,4,Worst  product,"Poor  battery and durability,  Not working after warranty. Only charging light is coming but not working,  blue light is working Only."
2655,1,Fraud,Product doesn't work. I put a return request same day. But no one came to pick it . Waste service waste product. No option in Amazon to connect also
2656,5,Makes some noice suddenly,Its making noise in just a month of use... Will wait for the warranty guess to revert.
2657,5,Quality Product,Worth buyingGood results than other products available in Market.Buying one more.
2658,1,Registering warranty,"hi i am not able to register warranty for the product on site, its just loading nothing is happening please consider my purchase for warranty registration"
2659,5,Good Quality stuff,Better than any other Racquets in market .Its Led made easy to hunt when room light if off..
2660,2,Normal,Its like any other product don't get fooled by hit branding as its on only sticker  it's made in China by some other company
2661,4,Good,Good but you have to kill mosquito manually by hands like playing badminton
2662,1,Lasted 8 months,Lasted for just 8 months. LED function is absolutely useless.
2663,4,not so effective as expected,not so effective
2664,5,👍,👍
2665,1,Better to buy this than other China Bazaar Products,Burnt the first time we put it for charging.
2666,1,Poor battery life,I have 2bats.i buy only hit product. But the latest purchase was dissatisfaction. I use this product on daily basis. Poor battery life not even 1 hr
2667,4,Kill those mosquitos...,Price is higher but ok for the quality it offers ...
2668,1,Faulty Product,Battery did not work from day 1. even after multiple charging battery drains out in minutes...But amazon was great in terms of refund process
2669,1,Worst product . Came defective,It came dead . unfortunately by the time we test the return period is over . All electronics item we need to buy from near by shop physically
2670,1,"Within 1.5month use ,the racket stop working","As this is Hit product ,I was expecting for better durability but within 1.5month the racket stop working!I am very unhappy about the product"
2671,1,The battery life is so poor,It's a matter of chance that how long this racket will work. It can go bad in 10 -15 days also. N to claim warranty is a difficult task in it
2672,5,Convenient,Gud sturdy product
2673,1,Very bad review,Worst warranty service got. Finally thrown the racquet.
2674,1,The bat will stop working within less time. It's not durable upto 10 days also for me,Within 10 days hit bat has stopped working and I tried to claim warranty but no use. Totally waste of money. Don't ruin your money by buying this item
2675,5,Good,Excellent product. Long lasting battery  recharge for several days
2676,5,good,good bat
2677,5,very effective,Its a very effective product from hit . Long time runner after a full charger.
2678,5,It ZAPS and KILLS,This is the best mosquito bat ever. Very nice plastic. It just roasts the mosquito and kills it
2679,5,Worth buying it,"I would recommend this, instead of buying the 350 rs oneOnce charged it last for almost monthGood plastic material"
2680,5,Best in this ....,"Main thing is durability of ABS tempt me to second one, better buying local unit for temporary go for it u will not be dissatisfied."
2681,2,Why not to buy racquet,Earlier it cost was low and now it cost high so it will be preferable to buy from any electronic shop as we can get at cheaper price
2682,3,Mosquito bat,It is definitely not easy to use.  Mosquitoes or flies fly past them and you need to hunt them down. HIT spray is better and effective
2683,1,Faulty within 5 months,How to claim the warranty. The racket got short within 5 months. Flashing whenever I press the power button
2684,2,Not durable,"The racquet stopped working after a couple of months of use. Charging the racquet turns on the LED light, but it doesn't work when unplugged."
2685,5,Rupees Worth spending,Very good product & far better than Chinese ones . Worth spending 500rs than buying unwarranted products for 150 or 200 rs. Battery life is also good.
2686,1,Not working,It's not working in 2 days.. how do I get warranty?
2687,5,Worth buying.,Worth buying.
2688,3,Very robust.,Quality of plastic is very good.Good life
2689,1,Dont buy. Got electric Shock in hand. Bad product,Extremely bad product. Got shock in hand and very painful. Without mosquito simply shock coming while on and in off
2690,1,Bad quality,Not warranty support
2691,1,Worst product return n refund ins,Very bad product don't buy we they provide claim against warranty  worst product dont waste your money
2692,1,Waste of money,Stoped working after 3 months not even used for 1 month just kept a side
2693,5,Superb product,One only branded item that I have got from Amazon in this category is very good in all over performance. Easy to use. Model is superb.
2694,5,serves it's purpose,It's sturdy and serves it's purpose
2695,3,Average quality product,You have to repair every time
2696,2,Battery life is not good,Better is not so good even after charging it 2 hours stopped working after couple of minutes.
2697,5,Good product,Very useful
2698,4,Light,Good
2699,2,Charging is difficult,"Every thing is fine but when ever I put on the plug for charge, it keeps falling and it's unable to charge also it will get damaged soo as it's keeps falling"
2700,4,Very worst battery life,Exactly it's works in the warranty period 6 months only battery is totally out.. Then why we have spend this much money for this.. Worst experience..
2701,4,Good product,Product is okay but price is little high
2702,1,VERY BAD STOPPED WORKING IN TWO WEEKS.DONT BUY.,Don't buy. Stopped working in two weeks.
2703,5,Very good,One of the best mesquito bat
2704,2,Believe me guys. Don't waste your money,Just pasted hit brand name. Totally burst product
2705,5,Good one😍,"Battery life is good, Quality is nice. I liked it"
2706,4,Good barely life,Good battery life
2707,5,Totally useful! Trustworthy brand,Really useful and the quality is good. Am happy with the product.
2708,4,good product,"good product, nice built-in quality , but its a bit small in size"
2709,1,Can buy better quality with less price,Too costly for quality provided.
2710,5,Good Product,Price justifies the product quality and features. Battery backup is damn good
2711,5,Best product,Best price best quality
2712,1,"Waste product,  don't buy",Totally a waste product.  It never worked. All light are glowing but the mech never get charged and no mosquito get killed
2713,4,No service center and customer care also don't have enough information,"Product is good and also price wise worthy. However there is no service center in hyderabad, if we need to repair the bat."
2714,4,"Good as compared to other , I used to have.",Good product
2715,3,feedback,"even i recharged 10hours ,it is not turned off red light..........stupid fake product"
2716,4,Good,It works very powerful and battery also stays long 👍. I recommend this product.
2717,5,Real Hit on Mosquito,Terror to Mosquitos
2718,5,Good Buy,Good one
2719,4,Good one,Good one
2720,5,Good product,"If you charge it for at least 5 hours before the first use, it can be used for almost a month without any charging in between, it's a good product, I highly recommend"
2721,5,Over rated product turned out like another cheap Chinese product,Over all good start but landed up being like any other bat giving up steam in 2 months! Not so great as marketed!
2722,5,Worth for every penny,I do not have any complain after purchase. Go for it and it’s worth than any other products you buy from roadside
2723,1,Useless and pathetic product,"It's not working, yesterday after rain in the evening tried to use but not a single insect was trapped or killed."
2724,5,Perfect,We've bought soo many mosquito bats and this is probably the only one that lasted for 1+ year. Go for it!
2725,5,Good one !,Good product ! Using it for few weeks now !and does it’s job !
2726,1,The bat won't light up,It just stopped workng..doesn't work after charging it too
2727,4,GOOD AND EFFECTIVE,GOOD AND HANDY TO USE
2728,1,"Worst, Product Stopped working.",Product stopped working within 30 days. No response from the Vendor on the multiple email responses to reclaim warranty.
2729,2,Quality substandard,I had to replace it due to non performance under warranty conditions
2730,2,Poor Build Quality,The bat stopped working within 6 months of usage. Initially there was a mild sound later stopped working.
2731,1,Already I have done a replacement and once again they return back,Already I have done a replacement and once again they return back where the battery is not working some parts in in the racquet is shaking while using
2732,4,AnnA SerViCeS,gOOd One
2733,4,Hit is the Racquet for hitting mosquitoes,"It works fine but battery life, sturdiness and durability are to be observed in the use of it in forthcoming days."
2734,5,Value for money,Nice
2735,5,Promising service by godrej,"My product has been replaced with new one, thanks to godrej for its extremely satisfying customer service"
2736,1,Very bad product I can't believe hit and Amazon selling that type product,Not worth it .. becouse my mistake when I buy this product ....when I buy this after 15 days charging point is dead now is in my storeroom
2737,1,Not working after 30days,I bought this in jan 2021. I have used very rarely. after 30days of purchase  its not working. Iam really not satisfied with this product.
2738,3,Outer Metal mesh causes shock,The battery life is good . Overall strong but the outer mesh is metal. Very dangerous as we are getting shock when touched mistakenly while hitting
2739,1,Stopped working after 2 days!! Utterly disappointed,The racquet stopped working after 2 days. I could not return it as the outer cartoon was thrown away. This was unlike my first purchasch wass great
2740,3,Easy to use but there are better products out there,The product is easy to use but requires long hours of charging. The downside is that the bat isn't as effective as the other brands I've used in the past.
2741,1,Pathetic product,Most pathetic mosquito racquet purchased.. warranty is useless and no one is there to help if the product goes faulty..!! Worst product ever bought.
2742,4,"Heavy,durable","Like-durable,good plastic material,no damagesDislike- when i shake it,low sound came from inside it,it has no indication for bat is fully charged."
2743,5,Good Quality,This product is good foe places where mosquitoes are in much numbers.
2744,4,",",Ok
2745,4,Good,Quality product
2746,5,Great battery life,Best one so far
2747,5,Great product,"Better than the local cheap products, battery life is superb and lasts as claimed."
2748,5,Strong and strudy,Best and worty for every penny you poor for. It is as per details mentioned above.
2749,5,Wonderful product.,Durable product. I am writing it after using it for more than 1 month. Good battery life.
2750,5,STOPPED WORKING AFTER 1.5 MONTHS,Was delivered this product on 31st May 2021. Yesterday it just stopped working. Saadddd. Still in warranty. Help
2751,1,"Worst return policy, poor quality, broken item","Received broken item, poor quality.Also pathetic return policy by Amazon, need to return by self.Don't buy this item."
2752,1,"Pathetic product, does not work","Pathetic experience. It only worked the first time. After first mosquito got killed, it just stopped working completely."
2753,2,Please aware of return period.,"After 14 days battery not withstanding more then one day, I cannot able to return now,because return day is only 10 days"
2754,5,Easy to use,Sturdy and easy to use.
2755,5,Light weight power packed compact design,As expected from Godrej
2756,5,Good quality,"Good quality working fine, little costly but a better Indian product"
2757,1,Charge doesn't last as stated in the description,"The battery dosent last, it is charging, but will discharge in 2 or 3 uses.  How do I claim the warranty"
2758,5,Worth product,I am using this product for last 1 year. Very good product. I liked it. I recommend to my family
2759,1,Faulty product,The bat stopped working within few months  fromBuying it & i have raised a complaint to avail my warranty. It’s been over 2 weeks with no response.
2760,5,Nice,Good one
2761,3,The battery died after a month of usage.,Bought this item and it worked fine for a month. But now it doesn’t charge. Not sure if it’s battery has died. Is there any warranty on this item?
2762,5,Nice,Good for home use
2763,2,HIT brand Mosquito Bat,"Compare with other brand which i purchased through Amazon ( NIPPO )  this HIT brand is not good, i am not returning but performance poor."
2764,1,Worst product ever,Purchased two bat because of known brand. Within 1 month both of them stopped working. Worst bat ever used in life. Please don't buy this
2765,4,Good product,Good product. Battery also good but light given is not used.
2766,1,Easily get damaged!!,Not worth for this price!!
2767,5,Good one,Good one
2768,4,Good quality and design,"All over a good product, only issue I found is the LED light which is really useless. apart from that this is value for money product"
2769,4,Product is not working,"The purchase date is 05-Oct-2021, this is not working today(25-Nov-2021), this has a 6-month warranty.Please suggest how to return."
2770,5,Nice product,Nice product. Not sure about the battery life though. But works well
2771,4,"Stylish, cheap product along warranty",Bought on March 5 2020I writing on August 5 20205 months completedWorking fineBut battery gets poorWe have to charge daily before use
2772,4,Good,Value for money quality is also good.
2773,3,Iam Not satisfied,I'm not satisfied from this mosquito kill bat.Thank you.
2774,1,Third class,Third class quality i want my mony back..Dont buy this product
2775,5,Good luck,"Nice product, but use safely, dont touch metal mesh"
2776,2,Local mosquito rackets are better,Local mosquito rackets are better. This racket is not very effective and is not at all worth the price.
2777,5,MOSQUITO BAT NO.1 HIT,ONE OF THE BEST MOSQUITO BAT VERY TOUGH STRONG MATERIAL NO.1its been almost a year now need to recharge daily for an hour so tht battery remains intact
2778,5,Perfect mosquito mate,None
2779,3,Anti mosquito bat,Good
2780,4,Poor Battery Life,Hardly 9 months of nominal usage and the battery life is over. RIP need to give it a decent burial.
2781,1,Don't buy.,"The racquet stopped working after 10 days. The service centre is 20kms away which is wastage of time and money. Moreover, Amazon customer care does not help in any way. Don't buy."
2782,5,Decent product,This product is nice but there are alternatives which are cheaper in the market and work as fine as this one ..
2783,5,Excellent product,It is nearly forty days since first charge and I'd is still working with full power. Excellent product.
2784,1,Totally waste not working and changed one also not working,Waste of money
2785,5,Works very well,Works well. Lightweight. Stands upright and looks sturdy
2786,5,Must have for houses with flies n mosquito,It's very sturdy. Worth the price and works really good. Must have for houses with lot of flies
2787,1,Works like a cheap re branded product. Not up to the mark,The product will break down in couple of months. Now it makes a buzzing sound when switched on.
2788,4,Good buy,Useful and portable
2789,1,Worst product I ever purchased from Amazon,Battery life is horrible.They said abs plastic is durable but I think other rackets in market around 150-200 are better and value for money
2790,4,Good product ; Good Battery only one recommendation,Good product with best battery life. Only one recommendation for product design. It should have the option so we could hang the product.
2791,5,Awesome one,Reallly good i dont have to rechage it for about a month. And i use it daily 2-3 times when i see mosquitos.... And its fun using it btw
2792,1,Wrost product and waste your money,"I have written after used three months, initially it was good after one month it is not working. I think and my opinion is don't buy this. Pls go and purchase good one from your local shop"
2793,1,Disappointed with delivery. Box damaged and unsealed.,Open box with broken seal. Looks like a used second hand product.
2794,5,Good product,Battery is Good.
2795,1,It service period only four months,Wastage of money
2796,1,product is functional only for three months,In three months of purchase battery is not working and I could not use this bat now..it is not durable now.I will not recommend this for purchase
2797,5,Good one,Hit is always hit💯👌👌👌
2798,2,15 mnt battery 🔋 back-up 😤,Poor battery 🔋 life. Charger point loose.
2799,4,"Gud product, but too costly",Gud product
2800,1,Wast of money,"Dont buy this product,  when i purchased first one month working properly but after one month its not working...  when i claim warranty its not claiming..."
2801,2,Mosquito bat,It worked only for 2 weeks.
2802,5,Super,Super
2803,1,"Dont buy,🙏🙏🙏do not buy मत खरीदना",Don't buy it's battery dia after some day useThey gives us an six months warranty but to claim that with in 10 days registration required this is not goodI buy this product but my product do not work good after 10 daysI request to you don't buy this product
2804,5,Very good,Very good
2805,5,Good product with duerablty product,Good product.
2806,3,Battery life very bad,This product don't have battery life
2807,4,Battery not good long time. Only use 30 minutes,All guys please don't buy product. Big brand name but not work good
2808,5,Valuable product,Good product with a good battery life. Very handy very useful
2809,5,Quality at great,This is the best mosquito bat that I have ever used. Built quality is excellent.
2810,5,Excellent quality,"Excellent quality, much better than unbranded rackets we usually at chemists or on road"
2811,5,Awesome product from HIT,No other product can match this in the market
2812,2,Not worth buying,The bat has stopped working within two months. Unfortunately forgot to register on the site.Is there anything that can be done in this case.The bat was purchased in February.
2813,1,Stopped working suddenly,It stopped working suddenly.
2814,3,LED Light is useless,Good product.Good battery life.Good plastic quality.LED light is useless.
2815,1,An unsatisfied customer of HIT,The battery back is only for 2-3 days. False information given by the company aboit battery. Also ita very tricky to get machar inside the cage.
2816,5,Very nice product...,Good one ... recharge for the first time for 8 hours and from 28 days working good without any problem and recharge...
2817,1,Don't Buy,This device worked only for a week. I tried everything but there is no current after fully charged as well. Worst buy.
2818,1,Battery does not last 10 minutes also,Everything is good but we are not yet able to understand how is the battery not lasting long enough. We have charged multiple times but the battery issue persists.
2819,5,Worth it,Very good quality mosquito racquet. Far better from local ones. Battery life is really good.
2820,1,It last for one month. Gone. Dont buy,Build is good but the received item was look like already used one.
2821,5,Smart purchase,"Works well, and very good quality product from Godrej, go for it"
2822,5,Best..,Best bat for Mosquitoes.
2823,5,Best mosquito racquet,Good battery life and good built quality
2824,5,One of the best,"Using it since 4 months, no problem."
2825,5,Very good,"Very effective item, performance is good, once it is charges it can be workers for 2 days"
2826,1,Not charging and not working after 1 month,Worst quality product. This is waste of money. Not working at all. Only led light working which is almost useless. Not recharging also.
2827,4,Good quality one in reasonable price,I would recommend this Hit mosquito 🦟 bat because of its built quality and the design. No need for a second thought. Go ahead with HIT
2828,5,Helpful,Does the job
2829,5,Value for money,After using so different different product. Finaly I am satisfied with this one.though the price is high as compaired to others. But I think. Its a good product on which we should invest
2830,5,Best,Best
2831,5,Best Available In Market,Works Good...
2832,1,Defective Battery Unit Received,"Defective item recieved. After 3 days of use, the bat discharges in 5-10 mins after and hours of charging. Have applied for a return. Highly disappointed!"
2833,5,Value for money,Very good
2834,4,Good useful product,Good and easy to handle product
2835,5,Good.,Good product. Handle with care.
2836,4,Excellent bat,Good bat but a little expensive
2837,4,Stopped working within 2 months,Stopped working within 2 months
2838,5,Quality product,Product working fine.
2839,5,Good buy,"Good battery life, strudy. Worth buying. Happy with the quality of the product."
2840,1,Pathetic!!,Stopped working after 15 days of purchase.
2841,1,Defective product,The product is defective. Have 6 months warranty but getting replacement is really tough.
2842,5,Awesome One,Awesome One
2843,5,Awesome product,"Durable ,easily chargeable,sturdy"
2844,4,Good purchase,Sofar no problem arises.working smoothly.
2845,1,Don’t buy,This is the worst product I have ordered on Amazon. It doesn’t even lasts for 30 days. I bought on 16th feb and by March 10 it stopped working.
2846,4,Look wise awesome..hv to test the effectiveness,Costly but build is good.. very good quality
2847,1,Defective Product,Defective Product!Charging points are defective and the parts are defective quality and loose. Feeling cheated. Not recommended.
2848,2,Poor battery,"Charged for 4 hours, lasted for about 15-20 minutes. Was using a generic one before, lasted much longer. Go for a generic one instead."
2849,1,Stops working within 3 months,I have trust in HIT brand. But it is a waste product. It has stopped working within 3 months. Aftr that i bought a door mosquito mesh.
2850,5,Steady Product,"Good Product, Must Have"
2851,5,kills all the shaithaan,kills all the shaithaan
2852,4,Satisfactory experience,Satisfactory experience
2853,5,Definitely buy this one,"Design is too good, and build quality excellent...."
2854,5,Found good bat after using many,Real good bat..does its work nicely..battery is amazingly long lasting..unlike other bats which are scams..
2855,5,Have been using this for past 4 months and it's still working good,Got the product in April and it's still working really well. Writing the review after using it for 4 months.
2856,5,Value for money,"Good for the people, who do not want to use chemicals. Better than other anti mosquito racquets"
2857,4,Perfectly working,"Using from last 2 weeks,Racket is perfectly working as mentioned on discription"
2858,5,Excellent quality,Writing this review after one months and quality and battery life is very good
2859,1,"Waste of money, stopped working after one day",Day 1 it looked good and stopped working after that and now it's a waste piece
2860,4,Decent product,Definitely better than local mosquito bats - battery life's pretty decent as well - worth its money
2861,5,Nice one,Good
2862,5,Best quality Mosquitoe racket to buy.,The Sturdiness and quality is just next level as compared to any other chinese ones!
2863,4,Reliable product,Good and reliable than cheap one available in market
2864,5,A great buy,Excellent for killing all kinds of insects. Sturdy and has long battery life.
2865,3,Battery,Battery doesn't last long I charged it a whole night and it just worked 2 hrs
2866,1,Got defective iten,Got defected item
2867,5,Good product,Very durable and looks better then any mosquito racket out there
2868,2,It's ok,Ok
2869,5,Anti mosquito racquet,Serves the purpose very well.
2870,1,Not working after one month. Waste product,Not working after one month. Waste product
2871,5,Perfect,best racquetawesome qualitystrongpowerfuldurable
2872,1,Product was not in working condition. Raised request for replacement but not yet executed.,"Racket received in non working condition, so applied for replacementbut that also not delivered.So finally cancel the order but yet not get any refund."
2873,2,Defective & useless,"The product became useless after 15 days , stopped working totally . Of no use .It was defective .I have to buy another one now ."
2874,1,Stopped working within 2 -3 days.,Stopped working within the time.
2875,5,Best product,Best product by Godrej and that too Indian product sturdy and realible
2876,5,Highly recommended product,"Excellent product. Very sturdy, long battery life. Total satisfaction."
2877,1,Worst buy,Worked for a week. But afterwards not working at all
2878,2,Stopped working,Stopped working on 29 Feb 2021 for no reason at all.
2879,4,Worked hardly for few months,Worked hardly for few months and stopped functioning
2880,5,Strong and smooth,Best mosquito bet . Highly recommend.
2881,5,Good in quality,"Good quality product, you can go for it."
2882,4,Racquet,Average quality
2883,5,Happy buyer!,Very effective. Good battery life too.
2884,3,Manageable,Manageable
2885,1,Waste product,"Waste of money don’t purchase it, it had worked about fifteen days"
2886,1,Disappointed,It wasn't working
2887,2,Getting discharged very fast,We are not happy because the battery is getting discharged very soon after charging for few hours. It is becoming a problem for us.
2888,4,Good,Good
2889,5,Superb,If you want made in india product. This is very good. Even much better than any other chinese racquet. I have purchased it twice. Very satisfied
2890,5,Nice product,Good product
2891,5,Best,"Good quality, better than all others tried. Sturdy durable and the battery last far longer than the others"
2892,4,Battery life is not good,Its a great device to kill mosquitoes however i was hoping if it would have had little more battery backup
2893,2,Don't buy. Expensive bat,Stopped working after 11 months. What is the point of buying 499 bat if cheaper bat works more than a year
2894,1,Not working within one month of purchase,Within 1 month the bat is not working properly. Kindly tell what is the procedure of changing the product.
2895,2,One of the two stopped working in 6 months.,One of them stopped charging and working within 6 months. Dont know how to claim guarantee and replacement
2896,5,Good indian product.,Good product for daily use.
2897,5,Excellent,Excellent
2898,5,Very good Product,It's really Very good Product. Quality of Plastic is very good. Look and design is also very good.
2899,5,Overall it seems to be good product compare to others I have used in the past.,It has been used for the purpose it was bought. Over all good product. Does not look sub standard.
2900,5,Worth buying!,Sturdy product. Good quality plastic is used. Battery lifeis also very good.
2901,5,Value for money,The product is great. It's much better than the ones I've used previously in terms of battery life and durability.
2902,5,Sturdy product,Good and sturdy product. Serves the purpose.
2903,5,Mosquito Racquet,"It looks really good , and its light is very good in dark"
2904,1,Did not work. Product overpriced.,Did not work. Product overpriced
2905,5,Good quality product,Good quality productValue of money.
2906,1,it didn’t do anything. sheer waste of money.,battery life fine… sturdiness i don’t know but how does any of this matter when the product didn’t do anything. it’s piece of junk.
2907,1,Seller send used and not working product,Received old and used one with so much dust on it.... also in not working condition.... don't know why the sellers are fooling the customers
2908,5,Solid product,"Nice sturdy bat, works well. Warranty registration was smooth"
2909,1,1 month veledity.,Yea product kharap ho Gaya hea returns Karo....
2910,5,Very good product,"Very good product, should hv been little cheaper, but overall the product quality is good"
2911,3,Not working properly,Not working properly
2912,4,Good product,Made of good plastic and it is easy to use. Looks to be sturdy.
2913,5,Excellent,Very good product
2914,5,"Very useful,sturdy and does its work perfectly",Good quality product
2915,1,Worrest  hit customer care,Not working properly
2916,1,"Plz dont buy , its waste of time","I have used for 2 weeks , if i charge it more than a day also it gets over in a 30 mins of continuous use"
2917,5,Sturdy,"Amazing, worth every penny"
2918,5,Good,Very good product in short.
2919,5,Worth of my money product,Worth of money....made of good quality material
2920,1,HIT mosquito Racket,Not working after two days
2921,1,Terrible Service,Stopped working after the first use. To 'repair' it you have to take it to a service centre so far off you'll be spending more than the actual cost of the product. The warranty really means nothing.
2922,5,Genuine official product from HIT,"Authentic product, you can register and claim warranty in ""HIT"" official website. Good battery backup. Highly powerful against mosquitoes."
2923,1,Money waste,Worest product it havent worked from starting when i recieved product its showing light but nothing will happen worest product in my life
2924,1,Works only for 15days.... Then dead.,Works good for 15 days and then not working....Worst than Chinese product...You can't even return...Worst product
2925,2,Noise in battery compartment,"It makes a sound like something is loose inside it. Everytime I use it, it makes sound in its battery compartment"
2926,1,Sturdiness compromised...local raquets are more durable...Even Replacement delayed,Sturdiness compromised...local raquets are more durable...Even Replacement delayed
2927,4,Good product. Charge stays long and works well.,"I was a bit skeptical before buying it, but now seems it was a pretty good choice."
2928,5,Value for money,"Bought this product couple of months back, so far works fine and quality also good"
2929,5,"Best Mosquito Racket, Best Quality!","Quality is so good of this racket, and it's battery life is also very good."
2930,2,Battery Life,Battery Life is not as good as described.Getting discharged quickly even after a minimum usage.There is no indication of full charge either.
2931,4,Quality,Quality to be above average
2932,1,Fake product,Stopped working in two days
2933,3,Highly Scratched One,I was received the heavy scratched product. In future send a Loyal products to your customers it will help for growth of Goodwill!
2934,1,This Hit racket comes with 6 months warranty,I have purchase this racket on 22 nd October. Now mosquito racket is not working. Before warranty period over racket stops working
2935,1,Too worrest,It's working only one month. Bad product
2936,1,Waste of money,It only works for 2 days. Don't buy. Totally waste of money...
2937,4,Good,Good
2938,5,Quality. Battery life.,Quality.
2939,4,Nice,Good one
2940,5,Nice,UsefulGood to use
2941,4,Okay product,Nice product
2942,2,Poor quality,Not working after one month
2943,5,Best go for it,Good to use  using since 2 months  charging lasts for atleast 5 days
2944,1,Non effective,"Not effective, charge effect only less than hr. Don't use/select/buy"
2945,5,Nice,Nice product battery life also good
2946,1,Don't throw the box before checking it out,Was not working when I received it.
2947,4,Can't find a better one!,"Best in market, very effective, and very good battery life. Would definitely recommend this!"
2948,5,Good,Nice and useful
2949,2,Product good but repair not possible,If your products stops working after warranty then repair is not possible from godrej hit
2950,1,Damaged Used Product,Damaged and used product drivered in non working condition
2951,4,Nice poduct to kill mosquitoes,Good performance
2952,5,Good प्रोडक्ट,Good प्रोडक्ट
2953,1,Defective Racquet,"The racquet was defective and did not work. Was picked up a week back, but no replacement has been sent."
2954,3,"Nice products, battery issue",It's easy to use..But built quality could have been better
2955,4,Gud,Gud
2956,1,Within 14days the product stopped working.,This product nor working within 15days. It was delivered on 25th dec 2021. I need replacement from the vendor for sending duplicate product
2957,5,Good products,Solid and compact
2958,5,Nice product,It’s very strong compared to other mosquito bats I have used.and battery life is also good.
2959,1,Not worth..only brand name.,Poor quality..not killed one mosquito.. after full charge.. similar products available in street is also better.
2960,3,Good one,"An average product, design wise nice.Overall 3 star performance wise"
2961,5,Good enough,Very powerful but the only problem is the light emits sufficient amount but nearly half of that is blocked by the racquet itself.
2962,1,K,I can't able to claim warranty
2963,5,Good,Got it for 349 at good deal....it's good and sturdy...Always buy branded like this...
2964,1,Defective item.,Poor quality. Don't by this item. At the cost of 500/ hardly killed 500 mosquitoes. Manufacturing defect.
2965,5,Durable,Value for money and durable
2966,3,Battery life is not good,Stopped working after 2 months
2967,5,Perfect for the purpose.,"Recharge and use, just simple."
2968,5,Very powerful and long lasting battery.,Very powerful and long lasting battery.
2969,4,Nice,Nice one. Need more improvement
2970,3,High quality durable..,Nice.. But price is high compare with others with specs..
2971,4,Good Purchase on Diwali Sale,Till now working good and charged only once from the time I received.Happy that I purchased it on the Sale Days!🍻
2972,1,Not worth to buy. Don't waste ur money,Its been one Month but its not working. No one s ready to take repair. No warranty nothing is there to buy this product.
2973,1,Poor lifetime,It works fine for 1 month.  Later only lights are working.I bought 2 bats. Both had same issue after a month
2974,5,grab it,"brought this bat 1 year ago for 500 bucks and is working like brand new. long lasting battery,heavy duty. just go for it"
2975,1,Don't buy.. stopped working in less than a month ! Happened twice..,Don't buy.. stopped working in less than a month ! Happened twice..
2976,4,Just Go for It,"The Build quality is good enough. Battery life is also good. Even it slipped from my hand twice , but it still working . Pretty good . Go without a single thought.."
2977,3,Average product,Ok for use but false static charge indicating as if mosquito trapped.
2978,1,Bad quality,Bad product. Got damaged after 1 month. Don't buy
2979,4,Good,I am not using long timeBut it's a good product.
2980,4,Good Product,Worth for moneyLonglasst qualityLED light only the issue for low light visible
2981,1,Made in china,Made in china dont be fooled by indian make name
2982,5,Worth the buy,Amazing product
2983,5,Value for the money,This has been the longest serving mosquito hunter for me!!!
2984,5,Excellent,Excellent working
2985,4,Worth buying,Good product 🇮🇳...go for it1. Large net area compare to others2. Enough battery life3. Easy warranty claim
2986,4,Worthy.,Very good.
2987,5,Great in all sense !!,The quality is very good. The design is robust. Battery life is amazing. Much better than the non branded mosquito rackets in the market.
2988,4,Scatches in product,"Product is good . But the one i recieved has scratches , doesnt look like a new product . May be they send products returned by someone ."
2989,1,Very bad experience,Switch quality was very bad and company not even replace it whether it be in warranty. The product is just for few days not for long time
2990,5,Not working after 6 months,Purchased in March 2021. Now it's not working after warranty period. We cannot complaint anywhere. Worst experience I had after 6 months.
2991,5,Ok but if fallen wont work properly,Ok
2992,1,Battery is poor....,Guys be careful before buying try to use hardly in first 3 days so that you can check your battery...
2993,5,Good buy,Effective
2994,1,Not durable,I disliked about the switch or button of the racket..it goes inside after pressing number of time
2995,1,Very bad support and product,Battery back up very bad I logged return request even no one coming to pick up return request from support side
2996,3,Awesome,Good package
2997,1,Bat is not working ..,After 2 or 3 days Bat functioning is not working ...so we r not satisfied
2998,5,Very good,Wow very nice
2999,2,It's working fine 2 or 3 months only..after getting troubling for work,"It is working for 2 or 3 months only, after  2 months not working properly, if not fallen also. Compared to other products this one works good."
3000,1,it was not worth it,"The worst product ever, it expired within the next day of buying it and  only the light is working. Would not recommend this product ever"
3001,2,Shock,I touched the live net and it struck me as if someone just touching meNot tooo dangerous
3002,4,Mosquito killer,It was well as mentioned.
3003,1,Worst Product and company',"Worst Product and Customer service not responding for claim, very very cheap, pls don't even think of this product....."
3004,4,Price,Good and reasonable product for this price.
3005,2,Bad. Not worth for money,Very bad quality. Not working after a month
3006,5,I love it,Too good product. Battery life is also nice
3007,5,Very good power.,"It's effective, kills quickly"
3008,5,It's very efficient,This is the best in this rate
3009,5,It's Worthy,It's really good and working properly.
3010,1,Very bad,Very bad product not working
3011,1,Product not working,Dont buy this i have asked to return the product but nobody has yet come to pick it. And it is a damaged product it doesnt work.
3012,1,Hardly it came for 2 months very bad experience,Not like this product.need to return is there any warranty or guarantee on this product
3013,1,Unreliable product,The racket stopped working within 3 weeks of  purchase. It no longer kills any insects.
3014,1,The product has stopped working. Please replace it.,"It has gone out of order. Stopped working. Not satisfied. Please replace the item , since it is under 6 months warranty."
3015,5,Value of money,Good product
3016,1,Horrible product and no returns allowed.,Does not work. I tried returning the product. Confirmed to be picked up and no action.Complete loss of trust and money.
